title,author,url,year,band,nummer
"Alfred Stange, Kritisches Verzeichnis der deutschen Tafelbilder vor Dürer, 1. Band: Köln, Niederrhein, Westfalen, Hamburg, Lübeck und Niedersachsen",Peter Strieder,https://journals.ub.uni-heidelberg.de/index.php/kchronik/article/view/71085/64438,1968,21,3
"Wolfgang Scheffler, Goldschmiede Niedersachsens. Daten - Werke - Zeichen",Hans-Jörgen Heuser,https://journals.ub.uni-heidelberg.de/index.php/kchronik/article/view/71086/64439,1968,21,3
"Disegni di Giacomo Quarenghi
							
					Zu den Ausstellungen in Bergamo und Venedig April-Oktober 1967",Manfred Frithjof Fischer,https://journals.ub.uni-heidelberg.de/index.php/kchronik/article/view/71075/64422,1968,21,2
"Mittelalterliche Stickereien aus Polen
							
					Zur Ausstellung in Stockholm 4. 9. - 12. 11. 1967",Leonie von Wilckens,https://journals.ub.uni-heidelberg.de/index.php/kchronik/article/view/71076/64423,1968,21,2
"Maria Fossi Todorow, I disegni del Pisanello e della sua cerchia",Hanno-Walter Kruft,https://journals.ub.uni-heidelberg.de/index.php/kchronik/article/view/71077/64424,1968,21,2
"Jolán Balogh, A mûvészet Mátyás király udvarában (Die Kunst am Hofe des Königs Mathias)",Thomas von Bogyay,https://journals.ub.uni-heidelberg.de/index.php/kchronik/article/view/71078/64425,1968,21,2
"Zur Ausstellung ""Jheronimus Bosch"" 'S-Hertogenbosch 1967",Karl Arndt,https://journals.ub.uni-heidelberg.de/index.php/kchronik/article/view/71070/64417,1968,21,1
"Luitpold Dussler, Raffael. Kritisches Verzeichnis der Gemälde, Wandbilder und Bildteppiche",Herbert von Einem,https://journals.ub.uni-heidelberg.de/index.php/kchronik/article/view/71071/64418,1968,21,1
Francesco Guardi in der Alten Pinakothek,Hermann Bauer,https://journals.ub.uni-heidelberg.de/index.php/kchronik/article/view/70909/64267,1967,20,12
Die Johann Heinrich Schönfeld-Ausstellung in Ulm,Bruno Bushart,https://journals.ub.uni-heidelberg.de/index.php/kchronik/article/view/70910/64268,1967,20,12
"Deutscher Glockenatlas, Bayerisch-Schwaben. Bearbeitet von Sigrid Thurm. Hrsg, von Franz Dambeck und Günther Grundmann",Norbert Lieb,https://journals.ub.uni-heidelberg.de/index.php/kchronik/article/view/70911/64269,1967,20,12
"Kataloge des Kunstmuseums Düsseldorf, I: Glas Bd. 1. Bearbeitet von Elfriede Heinemeyer / II: Keramik Bd. 1. Europäisches Porzellan im Hetjens-Museum. Bearbeitet von Adalbert Klein",Sabine Baumgärtner,https://journals.ub.uni-heidelberg.de/index.php/kchronik/article/view/70912/64270,1967,20,12
Eberhard Hempel †,Heinrich Gerhard Franz,https://journals.ub.uni-heidelberg.de/index.php/kchronik/article/view/70913/64272,1967,20,12
Eine vorromanische Stiftskirche in Meschede an der Ruhr,"Hilde Claussen, Uwe Lobbedey",https://journals.ub.uni-heidelberg.de/index.php/kchronik/article/view/70839/64197,1967,20,11
Beiträge zum Giotto Jahr Zum internationalen Kongreß 'Giotto il suo tempo' und zur Florentiner Ausstellung 'Omaggio a Giotto',Hanno-Walter Kruft,https://journals.ub.uni-heidelberg.de/index.php/kchronik/article/view/70840/64198,1967,20,11
"Mostra di Pompeo Batoni. Ausstellung in Lucca, Sommer 1967",Fritz Heinemann,https://journals.ub.uni-heidelberg.de/index.php/kchronik/article/view/70841/64199,1967,20,11
"László Gerevich, A budai vár feltárása",Thomas von Bogyay,https://journals.ub.uni-heidelberg.de/index.php/kchronik/article/view/70842/64200,1967,20,11
"Wanda Aschenbrenner und Gregor Schweighofer, Paul Troger. Leben und Werk",Hans Aurenhammer,https://journals.ub.uni-heidelberg.de/index.php/kchronik/article/view/70843/64201,1967,20,11
Die Courtauld institute galleries,Günter Passavant,https://journals.ub.uni-heidelberg.de/index.php/kchronik/article/view/70540/63892,1967,20,10
Corpus der barocken Deckenmalerei in Deutschland,"Hermann Bauer, Bernhard Rupprecht",https://journals.ub.uni-heidelberg.de/index.php/kchronik/article/view/70541/63893,1967,20,10
"Ulf-Dietrich Korn, Die romanische Farbverglasung von St. Patrokli in Soest",Rüdiger Becksmann,https://journals.ub.uni-heidelberg.de/index.php/kchronik/article/view/70658/64014,1967,20,10
Rudolf Berliner †,Theodor Müller,https://journals.ub.uni-heidelberg.de/index.php/kchronik/article/view/70663/64020,1967,20,10
Bemerkungen zum Nachleben Vitruvs im 9. und 10. Jahrhundert und zu dem Schlettstädter Vitruv-Codex,Karl-August Wirth,https://journals.ub.uni-heidelberg.de/index.php/kchronik/article/view/70521/63871,1967,20,9
"Eva Börsch-Supan, Garten-, Landschafts- und Paradiesmotive im Innenraum",Florens Deuchler,https://journals.ub.uni-heidelberg.de/index.php/kchronik/article/view/70522/63874,1967,20,9
"Konrad Strauss, Die Kachelkunst des 15. und 16. Jahrhunderts in Deutschland, Österreich und der Schweiz",Gerhard Paulus Woeckel,https://journals.ub.uni-heidelberg.de/index.php/kchronik/article/view/70524/63876,1967,20,9
"Max Piendl, Der Fürstliche Marstall in Regensburg",Rudolf H. Wackernagel,https://journals.ub.uni-heidelberg.de/index.php/kchronik/article/view/70525/63878,1967,20,9
Die Folgen des 4. November 1966 in Venedig,Jürgen Schulz,https://journals.ub.uni-heidelberg.de/index.php/kchronik/article/view/70343/63705,1967,20,8
"I Vedutisti Veneziani del Settecento
							
					Ausstellung im Palazzo Ducale in Venedig",Fritz Heinemann,https://journals.ub.uni-heidelberg.de/index.php/kchronik/article/view/70349/63709,1967,20,8
"Johann Michael Fritz, Gestochene Bilder. Gravierungen auf deutschen Goldschmiedearbeiten der Spätgotik",Heinrich Kohlhaussen,https://journals.ub.uni-heidelberg.de/index.php/kchronik/article/view/70359/63720,1967,20,8
Zuschrift an die Redaktion,Herbert von Einem,https://journals.ub.uni-heidelberg.de/index.php/kchronik/article/view/70376/63733,1967,20,8
"Florenz - Was geschehen ist und was getan werden kann - Ein Bericht
							
					Autorisierte Übersetzung aus ""The Financial Times"" vom 25. 11. 1966",John Pope-Hennesse,https://journals.ub.uni-heidelberg.de/index.php/kchronik/article/view/69798/63151,1967,20,7
Hilfe für die florentinische Kunst,"Ulrich Middeldorf, Ludwig H. Heydenreich",https://journals.ub.uni-heidelberg.de/index.php/kchronik/article/view/69800/63152,1967,20,7
Übersicht über die vom Hochwasser betroffenen Kunstwerke in Florenz und Umgebung,Hans Martin von Erffa,https://journals.ub.uni-heidelberg.de/index.php/kchronik/article/view/70094/63445,1967,20,7
"Der Zustand der Gemälde: Ihre Schäden, ihre Verhaltensweisen, die zu ihrer Rettung bereits angewandten Mittel und Methoden",Umberto Baldini,https://journals.ub.uni-heidelberg.de/index.php/kchronik/article/view/70096/63446,1967,20,7
Die Gegenstände aus Holz,Giuseppe Marchini,https://journals.ub.uni-heidelberg.de/index.php/kchronik/article/view/70097/63447,1967,20,7
Das Centro di restauro im Palazzo Davanzati,Kirsten Aschengreen Piacenti,https://journals.ub.uni-heidelberg.de/index.php/kchronik/article/view/70098/63448,1967,20,7
Das Museo archeologico in Florenz,Curtis Shell,https://journals.ub.uni-heidelberg.de/index.php/kchronik/article/view/70099/63449,1967,20,7
Die Biblioteca nazionale in Florenz nach dem 4. November 1966,Emanuele Casamassima,https://journals.ub.uni-heidelberg.de/index.php/kchronik/article/view/70100/63450,1967,20,7
Das Florentiner Staatsarchiv,Nicolai Rubinstein,https://journals.ub.uni-heidelberg.de/index.php/kchronik/article/view/70101/63451,1967,20,7
Das Gabinetto Fotografico der Soprintendenza alle Gallerie (Stand: 4. April 1967),Hans Martin von Erffa,https://journals.ub.uni-heidelberg.de/index.php/kchronik/article/view/70102/63452,1967,20,7
Bemerkungen zu bolognesischen Handzeichnungen auf der Ausstellung Sammlung Koenig-fachsenfeld in Stuttgart,Eckhard Schaar,https://journals.ub.uni-heidelberg.de/index.php/kchronik/article/view/69627/62972,1967,20,6
"Bodo Cichy, Die Kirche von Brenz. Heidenheim / Wilhelm Schäfer, Die Baugeschichte der Stiftskirche St. Lubentius zu Dietkirchen im Lahntal",Friedrich Oswald,https://journals.ub.uni-heidelberg.de/index.php/kchronik/article/view/69632/62981,1967,20,6
"Carl Lamb, Die Villa d'Este in Tivoli",Detlef Heikamp,https://journals.ub.uni-heidelberg.de/index.php/kchronik/article/view/69649/62995,1967,20,6
"Maria Kusche, Juan Pantoja de la Cruz",Christian Adolf Isermeyer,https://journals.ub.uni-heidelberg.de/index.php/kchronik/article/view/69661/63006,1967,20,6
Erich Meyer †,Rainer Rückert,https://journals.ub.uni-heidelberg.de/index.php/kchronik/article/view/69662/63007,1967,20,6
Zur Diskussion um die Staufischen Adler 1967,Hans Wentzel,https://journals.ub.uni-heidelberg.de/index.php/kchronik/article/view/69402/62744,1967,20,5
Rembrandt und sein Kreis. Ausstellung der Staatlichen Graphischen Sammlung München,Eduard Trautscholdt,https://journals.ub.uni-heidelberg.de/index.php/kchronik/article/view/69407/62749,1967,20,5
"Antonio Daneu, L'arte trapanese del corallo",Wolfgang Krönig,https://journals.ub.uni-heidelberg.de/index.php/kchronik/article/view/69410/62752,1967,20,5
"Pierre Colman, L'Orfèvrerie religieuse liégeoise du XVe Siècle à la Révolution",Johann Michael Fritz,https://journals.ub.uni-heidelberg.de/index.php/kchronik/article/view/69413/62754,1967,20,5
"Hans Jantzen zum Gedächtnis
							
					gest. 15. Februar 1967 in Freiburg",Herbert von Einem,https://journals.ub.uni-heidelberg.de/index.php/kchronik/article/view/69415/62759,1967,20,5
Die Elsheimer-Ausstellung in Frankfurt am Main,Kurt Bauch,https://journals.ub.uni-heidelberg.de/index.php/kchronik/article/view/69092/62409,1967,20,4
"Tekeningen Van Jacob Jordaens, (1593- 1678) Ausstellung Rubenshuis, Antwerpen (8.10.-4.12.1966) und Museum Boymans-van Beuningen, Rotterdam (17. 12. 1966-5.2. 1967). Katalog von Roger-A. d'Hulst",Julius S. Held,https://journals.ub.uni-heidelberg.de/index.php/kchronik/article/view/69093/62410,1967,20,4
"Lilli Martius, Ethe und Hans-Jürgen Stubbe, Der Maler Hans Peter Feddersen",Walther Scheidig,https://journals.ub.uni-heidelberg.de/index.php/kchronik/article/view/69191/62541,1967,20,4
Nachruf Friedrich Gerke †,Josef Adolf Schmoll gen. Eisenwerth,https://journals.ub.uni-heidelberg.de/index.php/kchronik/article/view/69202/62544,1967,20,4
Die Elsheimer-Ausstellung in Frankfurt am Main,Kurt Bauch,https://journals.ub.uni-heidelberg.de/index.php/kchronik/article/view/69059/62380,1967,20,3
"Ernst Guldan, Eva und Maria. Eine Antithese als Bildmotiv",Ewald Maria Vetter,https://journals.ub.uni-heidelberg.de/index.php/kchronik/article/view/69061/62381,1967,20,3
"Otto Kalier, Egon Schiele",Fritz Novotny,https://journals.ub.uni-heidelberg.de/index.php/kchronik/article/view/69064/62383,1967,20,3
"Malerei in Schlesien 1520- 1620. Zur Ausstellung ""Malarstwo Slaskie 1520- 1620* im Muzeum Slaskie we Wroclawiu (Breslau)",Werner Schade,https://journals.ub.uni-heidelberg.de/index.php/kchronik/article/view/68733/62053,1967,20,2
Filippo Juvarra. Ausstellung in der Universität zu Messina,Wolfgang Krönig,https://journals.ub.uni-heidelberg.de/index.php/kchronik/article/view/68734/62054,1967,20,2
Ein Bozzetto von Johann Josef Anton Huber,Karl Kosel,https://journals.ub.uni-heidelberg.de/index.php/kchronik/article/view/68735/62055,1967,20,2
"Hans Aurenhammer, Martino Altomonte. Mit einem Beitrag ""Martino Altomonte als Zeichner und Graphiker"" von Gertrude Aurenhammer / Brigitte Heinzl, Bartolomeo Altomonte",Gerhard Paulus Woeckel,https://journals.ub.uni-heidelberg.de/index.php/kchronik/article/view/68736/62056,1967,20,2
"Adrien Chappuis, Album de Paul Cezanne. Vorwort von Roseline Bacou",Fritz Novotny,https://journals.ub.uni-heidelberg.de/index.php/kchronik/article/view/68737/62057,1967,20,2
Zur Restaurierung des Trierer Domes,Werner Bornheim Schilling,https://journals.ub.uni-heidelberg.de/index.php/kchronik/article/view/67690/60951,1967,20,1
"Deutsche Maler und Zeichner des 17. Jahrhunderts
							
					Berlin, Orangerie des Charlottenburger Schlosses 26. August bis 16. Oktober 1966",Gerhard Ewald,https://journals.ub.uni-heidelberg.de/index.php/kchronik/article/view/67691/60952,1967,20,1
"Lucas van Leyden, Pieter Bruegel d. Ä., Das gesamte graphische Werk",Karl Arndt,https://journals.ub.uni-heidelberg.de/index.php/kchronik/article/view/67692/60953,1967,20,1
Hilfe für Florenz,"Ludwig Heinrich Heydenreich, Eberhard Hanfstaengl, Alexander Kreuter, Wolfgang Braunfels, Herbert von Einem, Hans Kauffmann, Theodor Müller, Karl Friedrich Scheidemann",https://journals.ub.uni-heidelberg.de/index.php/kchronik/article/view/94197/88910,1966,19,12
"Meisterwerke des 18. Jahrhunderts
							
					Sammlung der Bayrischen Hypotheken- und Wechselbank in der Alten Pinakothek",Bernhard Rupprecht,https://journals.ub.uni-heidelberg.de/index.php/kchronik/article/view/94199/88911,1966,19,12
"Ruth Grönwoldt, Webereien und Stickereien des Mittelalters",Marie Schuette,https://journals.ub.uni-heidelberg.de/index.php/kchronik/article/view/94201/88913,1966,19,12
"Erik Forssman, Palladios Lehrgebäude. Studien über den Zusammenhang von Archi­tektur und Architekturtheorie bei Andrea Palladio",Erich Hubala,https://journals.ub.uni-heidelberg.de/index.php/kchronik/article/view/94202/88914,1966,19,12
"Albrecht Mann, Die Neuromanik. Eine rheinische Komponente im Historismus des  19. Jahrhunderts",Urs Boeck,https://journals.ub.uni-heidelberg.de/index.php/kchronik/article/view/94203/88916,1966,19,12
Walter Friedlaender ✝,Kurt Bauch,https://journals.ub.uni-heidelberg.de/index.php/kchronik/article/view/94204/88917,1966,19,12
"Barock in Deutschland - Residenzen
							
					Zur Ausstellung in der Kunstbibliothek Berlin",Hans Reuther,https://journals.ub.uni-heidelberg.de/index.php/kchronik/article/view/94149/88867,1966,19,11
Neue Literatur zur Oberitalienischen Malerei des Trecento,Hanno-Walter Kruft,https://journals.ub.uni-heidelberg.de/index.php/kchronik/article/view/94151/88869,1966,19,11
Arbeiten zur Augustinus-Ikonographie,Wolfgang Hörmann,https://journals.ub.uni-heidelberg.de/index.php/kchronik/article/view/94152/88870,1966,19,11
Mitteilung des Verbandes Deutscher Kunsthistoriker,"Herbert von Einem, Gert von der Osten, Rudolf Wesenberg, Werner Hager, Günter Bandmann",https://journals.ub.uni-heidelberg.de/index.php/kchronik/article/view/93963/88664,1966,19,9
"Böhmische Kunst 1350 bis 1420
							
					Zu den Ausstellungen in Brüssel und Rotterdam",Paul Pieper,https://journals.ub.uni-heidelberg.de/index.php/kchronik/article/view/93964/88675,1966,19,9
"Hermann Voss, Johann Heinrich Schönfeld, ein schwäbischer Maler des 17. Jahr­hunderts.",Gerhard Ewald,https://journals.ub.uni-heidelberg.de/index.php/kchronik/article/view/94039/88765,1966,19,9
"Else Kai Sass, Thorvaldsens portreetbuster",Rudolf Zeitler,https://journals.ub.uni-heidelberg.de/index.php/kchronik/article/view/94040/88766,1966,19,9
"Europäische Gärten bis 1700
							
					Ausstellung anläßlich des 300jährigen Bestehens der Herrenhäuser Gärten",Hans Reuther,https://journals.ub.uni-heidelberg.de/index.php/kchronik/article/view/93931/88639,1966,19,8
"L. D. Ettlinger, The Sistine Chapel before Michelangelo. Religious Imagery and Papal Primacy",Günter Passavant,https://journals.ub.uni-heidelberg.de/index.php/kchronik/article/view/93939/88641,1966,19,8
"Mitteilung des Verbandes Deutscher Kunsthistoriker
							
					Elmer Belt Library of Vinciana",Ludwig Heinrich Heydenreich,https://journals.ub.uni-heidelberg.de/index.php/kchronik/article/view/93913/88611,1966,19,7
"Ellen J. Beer, Die Glasmalereien der Schweiz aus dem 14. und 15. Jahrhundert",Hans Wentzel,https://journals.ub.uni-heidelberg.de/index.php/kchronik/article/view/93914/88612,1966,19,7
"Hermann Voss, Johann Heinrich Schönfeld. Ein schwäbischer Maler des 17. Jahrhunderts",Gerhard Woeckel,https://journals.ub.uni-heidelberg.de/index.php/kchronik/article/view/93916/88613,1966,19,7
"Peter Halm ✝
							
					17. XL 1900- 26. IV. 1966",Bernhard Degenhart,https://journals.ub.uni-heidelberg.de/index.php/kchronik/article/view/93917/88614,1966,19,7
"Italienische Zeichnungen der Frührenaissance
							
					Staatliche Graphische Sammlung München Ausstellung vom 23. März bis 24. April 1966",Rolf Kultzen,https://journals.ub.uni-heidelberg.de/index.php/kchronik/article/view/93906/88604,1966,19,6
"Der Liesborner Altar
							
					Zu einer Ausstellung des Landesmuseums in Münster 17. April bis 30. Mai 1966",Paul Pieper,https://journals.ub.uni-heidelberg.de/index.php/kchronik/article/view/93907/88605,1966,19,6
"Zeichnungen alter Meister aus dem deutschem Privatbesitz
							
					Ausstellung in Hamburg, Stuttgart, Bremen 25. Oktober 1965 - 17. April 1966",Werner Sumowski,https://journals.ub.uni-heidelberg.de/index.php/kchronik/article/view/93908/88606,1966,19,6
"Hildegard Westhoff-Krumacher, Barthel Bruyn der Ältere als Bildnismaler",Kurt Löcher,https://journals.ub.uni-heidelberg.de/index.php/kchronik/article/view/93909/88607,1966,19,6
"Die Arbeiten im alten Westchor von Lambach
							
					1956-1966",Norbert Wibiral,https://journals.ub.uni-heidelberg.de/index.php/kchronik/article/view/93789/88491,1966,19,5
"Dante Alighieri, Divina Commedia. Codex Altonensis.",Hanno-Walter Kruft,https://journals.ub.uni-heidelberg.de/index.php/kchronik/article/view/93857/88548,1966,19,5
"Werner Gramberg, Die Düsseldorfer Skizzenbücher des Guglielmo della Porta",Rolf Kultzen,https://journals.ub.uni-heidelberg.de/index.php/kchronik/article/view/93846/88541,1966,19,5
"Europäische Malerei des 16. Jahrhunderts
							
					Zur Ausstellung der in öffentlichen Sammlungen Frankreichs befindlichen Ge­mälde im Petit Palais in Paris (Okt. 1965-Febr. 1966)",Fritz Heinemann,https://journals.ub.uni-heidelberg.de/index.php/kchronik/article/view/93779/88482,1966,19,4
"Glassammlung Helfried Krug
							
					Ausstellung im Folkwang-Museum Essen 1965/66 Beschreibender Katalog mit kunstgeschichtlicher Einführung von Brigitte Klesse",Sabine Baumgärtner,https://journals.ub.uni-heidelberg.de/index.php/kchronik/article/view/93780/88483,1966,19,4
"Joachim Wolfgang von Moltke, Govaert Flinck 1615 - 1660",Wolfgang Wegner,https://journals.ub.uni-heidelberg.de/index.php/kchronik/article/view/93781/88484,1966,19,4
"Maria Zlinsky-Sternegg, Renaissance-Intarsien im alten Ungarn, Hedwig Szabolsci, Französische Möbel in Ungarn",Heinrich Kreisel,https://journals.ub.uni-heidelberg.de/index.php/kchronik/article/view/93782/88485,1966,19,4
Stellungnahme des Verbandes deutscher Kunsthistoriker im Streit um das Augsburger Zeughaus,"Herbert von Einem, Gert von der Osten, Günter Bandmann, Rudolf Wesenberg",https://journals.ub.uni-heidelberg.de/index.php/kchronik/article/view/93593/88320,1966,19,3
"Das Jahrhundert von Rubens
							
					Ausstellung in Brüssel, 15. Oktober bis 12. Dezember 1965",Horst Gerson,https://journals.ub.uni-heidelberg.de/index.php/kchronik/article/view/93608/88322,1966,19,3
Gothic Mural Painting in Bohemia and Moravia 1300 - 1378,Hanno-Walter Kruft,https://journals.ub.uni-heidelberg.de/index.php/kchronik/article/view/93611/88325,1966,19,3
"Theodor Straub, Herzog Ludwig der Bärtige von Bayem-Ingolstadt und seine Be­ ziehungen zu Frankreich in der Zeit von 1391 bis 1415.",Theodor Müller,https://journals.ub.uni-heidelberg.de/index.php/kchronik/article/view/93617/88326,1966,19,3
"Gunther und Christel Thiem, Toskanische Fassaden-Dekoration in Sgraffito und Fresko 14. bis 17. Jahrhundert",Detlef Heikamp,https://journals.ub.uni-heidelberg.de/index.php/kchronik/article/view/93620/88329,1966,19,3
"Georg Germann, Der protestantische Kirchenbau in der Schweiz von der Refor­mation bis zur Romantik",Manfred F. Fischer,https://journals.ub.uni-heidelberg.de/index.php/kchronik/article/view/93621/88330,1966,19,3
"Deutsche Zeichnungen und Aquarelle des 19. Jahrhunderts
							
					Zur Ausstellung im Kunstmuseum Düsseldorf 17. Dezember 1965-13. Februar 1966",Hanno-Walter Kruft,https://journals.ub.uni-heidelberg.de/index.php/kchronik/article/view/93564/88261,1966,19,2
"H. M. Taylor, J. Taylor, Anglo-Saxon Architecture",Hans Erich Kubach,https://journals.ub.uni-heidelberg.de/index.php/kchronik/article/view/93579/88299,1966,19,2
Kataloge des Wallraf-Richartz-Museums,Helmut R. Leppien,https://journals.ub.uni-heidelberg.de/index.php/kchronik/article/view/93580/88300,1966,19,2
"Richard Bernheimer, The Nature of Representation. A Phenomenological Inquiry",Jan Białostocki,https://journals.ub.uni-heidelberg.de/index.php/kchronik/article/view/93581/88301,1966,19,2
Weitere Untersuchungen im Speyerer Dom1961-1965,Hans Erich Kubach,https://journals.ub.uni-heidelberg.de/index.php/kchronik/article/view/92815/87418,1966,19,1
"Christian Beutler, Bildwerke zwischen Antike und Mittelalter. Unbekannte Skulpturen aus der Zeit Karls des Großen",Hermann Fillitz,https://journals.ub.uni-heidelberg.de/index.php/kchronik/article/view/92816/87424,1966,19,1
"E. Hertlein, Die Basilika San Francesco in Assisi
							
					Gestalt - Bedeutung - Her­kunft",Heinz Klotz,https://journals.ub.uni-heidelberg.de/index.php/kchronik/article/view/93556/88254,1966,19,1
"Richard Offner ✝
							
					in memoriam magistri et amici",Ulrich Middeldorf,https://journals.ub.uni-heidelberg.de/index.php/kchronik/article/view/93557/88255,1966,19,1
"Lübecker Silber 1480 - 1800
							
					Zur Ausstellung des St.-Annen-Museums in Lübeck",Johann Michael Fritz,https://journals.ub.uni-heidelberg.de/index.php/kchronik/article/view/92137/86728,1965,18,12
"Europäischer Jugendstil
							
					Zur Ausstellung in der Kunsthalle Bremen, 16. Mai bis 15. August 1965",Jürgen Wißmann,https://journals.ub.uni-heidelberg.de/index.php/kchronik/article/view/92138/86729,1965,18,12
"Ludmilla W. Pisarskaja, Denkmäler Byzantinischer Kunst vom 5. - 15. Jahrhundert in der Staatlichen Rüstkammer (=Zeughaus)",Hans Wentzel,https://journals.ub.uni-heidelberg.de/index.php/kchronik/article/view/92139/86730,1965,18,12
Die Wiener Biblia pauperum Codex Vindobonensis 1198,Karl-August Wirth,https://journals.ub.uni-heidelberg.de/index.php/kchronik/article/view/92140/86731,1965,18,12
"Stefano Orlandi O. P., Beato Angelico",Ursula Schlegel,https://journals.ub.uni-heidelberg.de/index.php/kchronik/article/view/92141/86732,1965,18,12
Hans Holbein der Ältere und die Kunst der Spätgotik,Peter Strieder,https://journals.ub.uni-heidelberg.de/index.php/kchronik/article/view/92114/86720,1965,18,11
"Govaert Flinck
							
					Zur Ausstellung in Kleve",J. W. von Moltke,https://journals.ub.uni-heidelberg.de/index.php/kchronik/article/view/92117/86721,1965,18,11
"Walter Paatz, Süddeutsche Schnitzaltäre der Spätgotik",J. A. Schmoll gen. Eisenwerth,https://journals.ub.uni-heidelberg.de/index.php/kchronik/article/view/92120/86722,1965,18,11
"Paolo Marconi, Giuseppe Valadier",Eva Brües,https://journals.ub.uni-heidelberg.de/index.php/kchronik/article/view/92125/86723,1965,18,11
Conseil International des Monuments et des Sites (ICOMOS),Ludwig H. Heydenreich,https://journals.ub.uni-heidelberg.de/index.php/kchronik/article/view/92056/86687,1965,18,10
"1000 Jahre Glasmalerei
							
					Zu der Ausstellung „Mille ans d’Art du Vitrail"" in Straßburg",Hans Wentzel,https://journals.ub.uni-heidelberg.de/index.php/kchronik/article/view/92057/86688,1965,18,10
"Hans Belting, Die Basilica dei SS. Martiri in Cimitile und ihr frühmittelalterlicher Freskenzyklus",Knut Berg,https://journals.ub.uni-heidelberg.de/index.php/kchronik/article/view/92059/86691,1965,18,10
"James H. Stubblebine, Guido da Siena",Hanno-Walter Kruft,https://journals.ub.uni-heidelberg.de/index.php/kchronik/article/view/92062/86693,1965,18,10
"Mostra dei Guardi
							
					Ausstellung in Venedig, Juni bis September 1965",Fritz Heinemann,https://journals.ub.uni-heidelberg.de/index.php/kchronik/article/view/91881/86542,1965,18,9
"Robert Branner, La Cathédrale de Bourges et sa place dans l'architecture gothique",Willibald Sauerländer,https://journals.ub.uni-heidelberg.de/index.php/kchronik/article/view/91882/86543,1965,18,9
"Friedrich Wilhelm Fischer, Marie Ellenrieder",Jens Christian Jensen,https://journals.ub.uni-heidelberg.de/index.php/kchronik/article/view/91884/86544,1965,18,9
"Jan Gossaert genannt Mabuse
							
					Zu der Ausstellung im Museum Boymans van Beuningen, Rotterdam, und im Groeningemuseum, Brügge",Helmut Börsch-Supan,https://journals.ub.uni-heidelberg.de/index.php/kchronik/article/view/91865/86529,1965,18,8
"Keith Andrews, The Nazarenes",Klaus Lankheit,https://journals.ub.uni-heidelberg.de/index.php/kchronik/article/view/91869/86532,1965,18,8
"Mitteilung des Verbandes Deutscher Kunsthistoriker e.V.
							
					Zehnter Deutscher Kunsthistorikertag 1966",Herbert von Einem,https://journals.ub.uni-heidelberg.de/index.php/kchronik/article/view/91855/86519,1965,18,7
Zu der Ausgrabung Hochelten 1964,Günther Binding,https://journals.ub.uni-heidelberg.de/index.php/kchronik/article/view/91856/86520,1965,18,7
"Die Landschaftsmalerei der niederländischen Italianisten
							
					Zu einer Ausstellung des Centraal Museums Utrecht",Ernst Brochhagen,https://journals.ub.uni-heidelberg.de/index.php/kchronik/article/view/91857/86521,1965,18,7
Neuerwerbungen des Kurpfälzischen Museums Heidelberg in den Jahren 1948 bis 1964,Georg Poensgen,https://journals.ub.uni-heidelberg.de/index.php/kchronik/article/view/91858/86522,1965,18,7
"Werner Bornheim gen. Schilling, Rheinische Höhenburgen",Günter Stein,https://journals.ub.uni-heidelberg.de/index.php/kchronik/article/view/91859/86523,1965,18,7
"Zwischen Renaissance und Barock
							
					Ausstellung in der City Art Gallery, Manchester, März-April 1965",Fritz Heinemann,https://journals.ub.uni-heidelberg.de/index.php/kchronik/article/view/91843/86509,1965,18,6
Claude und sein Umkreis,Georg Kauffmann,https://journals.ub.uni-heidelberg.de/index.php/kchronik/article/view/91844/86510,1965,18,6
Sechshundert Jahre Xantener Dom (=Xantener Domblätter Nr. 6/1963),Friedrich Oswald,https://journals.ub.uni-heidelberg.de/index.php/kchronik/article/view/91845/86511,1965,18,6
"Lotte Perpeet-Frech, Die gotischen Monstranzen im Rheinland",Johann Michael Fritz,https://journals.ub.uni-heidelberg.de/index.php/kchronik/article/view/91846/86512,1965,18,6
"Fritz Heinemann, Giovanni Bellini e i Belliniani",Luitpold Dussler,https://journals.ub.uni-heidelberg.de/index.php/kchronik/article/view/91847/86513,1965,18,6
"Italienische Stilllebenmalerei
							
					Zu den Ausstellungen in Neapel, Zürich und Rotterdam",Wolfgang J. Müller,https://journals.ub.uni-heidelberg.de/index.php/kchronik/article/view/91832/86498,1965,18,5
Die Schenkung der Max Kade-Foundation an die Vereinigung der Freunde der Staatlichen Graphischen Sammlung München,Bernhard Degenhart,https://journals.ub.uni-heidelberg.de/index.php/kchronik/article/view/91833/86499,1965,18,5
"K. G. Boon und J. Verbeek, Dutch and Flemish Etchings Engravings and Woodcuts ca. 1450- 1700",Eduard Trautscholdt,https://journals.ub.uni-heidelberg.de/index.php/kchronik/article/view/91834/86500,1965,18,5
Neue Literatur über das Biedermeier in Österreich,Jens Christian Jensen,https://journals.ub.uni-heidelberg.de/index.php/kchronik/article/view/91835/86501,1965,18,5
Friedrich Winkler †,Stephan Waetzoldt,https://journals.ub.uni-heidelberg.de/index.php/kchronik/article/view/91836/86502,1965,18,5
"Arte in Puglia dal tardo Antico al Rococo
							
					Zur Ausstellung in Bari",Günter Urban,https://journals.ub.uni-heidelberg.de/index.php/kchronik/article/view/91793/86463,1965,18,4
